key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
space,2.79399991,Hallo test,1,0,5,0,1,4,type,gfhjghjgj,001,2020-05-10_13h55.56.704,inputText,3.1.3,60
,,ssa,1,0,5,1,1,4,this,gfhjghjgj,001,2020-05-10_13h55.56.704,inputText,3.1.3,60
