key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
space,1.562999964,pepe,1,0,5,0,1,4,type,p,001,2020-04-11_14h01.19.679,inputText,3.1.3,60
,,,1,0,5,1,1,4,this,p,001,2020-04-11_14h01.19.679,inputText,3.1.3,60
,,this word,1,0,5,2,1,4,word,p,001,2020-04-11_14h01.19.679,inputText,3.1.3,60
,,in,1,0,5,3,1,4,in,p,001,2020-04-11_14h01.19.679,inputText,3.1.3,60
,,Titlecase,1,0,5,4,1,4,Titlecase,p,001,2020-04-11_14h01.19.679,inputText,3.1.3,60
