0.2297 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
29.2092 	EXP 	targetText: autoDraw = False
29.2092 	EXP 	text: text = ''
29.2092 	EXP 	instr: autoDraw = True
29.2092 	EXP 	text: autoDraw = True
29.7606 	DATA 	Keypress: lshift
29.9285 	DATA 	Keypress: p
29.9428 	EXP 	text: text = 'P'
30.4276 	DATA 	Keypress: return
30.4287 	EXP 	New trial (rep=0, index=3): {'prompt': 'in'}
30.4425 	EXP 	instr: autoDraw = False
30.4425 	EXP 	text: autoDraw = False
30.4425 	EXP 	targetText: text = 'in'
30.4425 	EXP 	targetInstr: autoDraw = True
30.4425 	EXP 	targetText: autoDraw = True
32.4429 	EXP 	targetInstr: autoDraw = False
32.4429 	EXP 	targetText: autoDraw = False
32.4429 	EXP 	targetInstr: autoDraw = False
32.4429 	EXP 	targetText: autoDraw = False
32.4429 	EXP 	text: text = ''
32.4429 	EXP 	instr: autoDraw = True
32.4429 	EXP 	text: autoDraw = True
33.5278 	DATA 	Keypress: o
33.5439 	EXP 	text: text = 'o'
33.8435 	DATA 	Keypress: u
33.8597 	EXP 	text: text = 'ou'
33.9766 	DATA 	Keypress: t
33.9927 	EXP 	text: text = 'out'
34.5106 	DATA 	Keypress: return
34.5115 	EXP 	New trial (rep=0, index=4): {'prompt': 'Titlecase'}
34.5258 	EXP 	instr: autoDraw = False
34.5258 	EXP 	text: autoDraw = False
34.5258 	EXP 	targetText: text = 'Titlecase'
34.5258 	EXP 	targetInstr: autoDraw = True
34.5258 	EXP 	targetText: autoDraw = True
36.5261 	EXP 	targetInstr: autoDraw = False
36.5261 	EXP 	targetText: autoDraw = False
36.5261 	EXP 	targetInstr: autoDraw = False
36.5261 	EXP 	targetText: autoDraw = False
36.5261 	EXP 	text: text = ''
36.5261 	EXP 	instr: autoDraw = True
36.5261 	EXP 	text: autoDraw = True
37.5784 	DATA 	Keypress: a
37.5929 	EXP 	text: text = 'a'
37.8447 	DATA 	Keypress: f
37.8602 	EXP 	text: text = 'af'
38.1110 	DATA 	Keypress: a
38.1262 	EXP 	text: text = 'afa'
38.5607 	DATA 	Keypress: return
38.5616 	EXP 	New trial (rep=0, index=5): {'prompt': None}
38.5764 	EXP 	instr: autoDraw = False
38.5764 	EXP 	text: autoDraw = False
38.5764 	EXP 	targetText: text = 'Titlecase'
38.5764 	EXP 	targetInstr: autoDraw = True
38.5764 	EXP 	targetText: autoDraw = True
40.5765 	EXP 	targetInstr: autoDraw = False
40.5765 	EXP 	targetText: autoDraw = False
40.5765 	EXP 	targetInstr: autoDraw = False
40.5765 	EXP 	targetText: autoDraw = False
40.5765 	EXP 	text: text = ''
40.5765 	EXP 	instr: autoDraw = True
40.5765 	EXP 	text: autoDraw = True
42.9443 	DATA 	Keypress: t
42.9598 	EXP 	text: text = 't'
43.1942 	DATA 	Keypress: a
43.2099 	EXP 	text: text = 'ta'
43.3128 	DATA 	Keypress: t
43.3421 	EXP 	text: text = 'tat'
43.9773 	DATA 	Keypress: return
43.9783 	EXP 	New trial (rep=0, index=6): {'prompt': None}
43.9923 	EXP 	instr: autoDraw = False
43.9923 	EXP 	text: autoDraw = False
43.9923 	EXP 	targetText: text = 'Titlecase'
43.9923 	EXP 	targetInstr: autoDraw = True
43.9923 	EXP 	targetText: autoDraw = True
45.9928 	EXP 	targetInstr: autoDraw = False
45.9928 	EXP 	targetText: autoDraw = False
45.9928 	EXP 	targetInstr: autoDraw = False
45.9928 	EXP 	targetText: autoDraw = False
45.9928 	EXP 	text: text = ''
45.9928 	EXP 	instr: autoDraw = True
45.9928 	EXP 	text: autoDraw = True
46.9267 	DATA 	Keypress: lshift
47.1115 	DATA 	Keypress: t
47.1270 	EXP 	text: text = 'T'
47.4276 	DATA 	Keypress: a
47.4434 	EXP 	text: text = 'Ta'
47.5446 	DATA 	Keypress: r
47.5587 	EXP 	text: text = 'Tar'
48.4777 	DATA 	Keypress: return
48.4787 	EXP 	New trial (rep=0, index=7): {'prompt': None}
48.4927 	EXP 	instr: autoDraw = False
48.4927 	EXP 	text: autoDraw = False
48.4927 	EXP 	targetText: text = 'Titlecase'
48.4927 	EXP 	targetInstr: autoDraw = True
48.4927 	EXP 	targetText: autoDraw = True
50.4924 	EXP 	targetInstr: autoDraw = False
50.4924 	EXP 	targetText: autoDraw = False
50.4924 	EXP 	targetInstr: autoDraw = False
50.4924 	EXP 	targetText: autoDraw = False
50.4924 	EXP 	text: text = ''
50.4924 	EXP 	instr: autoDraw = True
50.4924 	EXP 	text: autoDraw = True
51.3931 	DATA 	Keypress: lshift
51.7117 	DATA 	Keypress: t
51.7269 	EXP 	text: text = 'T'
52.1452 	DATA 	Keypress: i
52.1594 	EXP 	text: text = 'Ti'
52.4771 	DATA 	Keypress: t
52.4936 	EXP 	text: text = 'Tit'
52.8443 	DATA 	Keypress: l
52.8601 	EXP 	text: text = 'Titl'
53.0269 	DATA 	Keypress: e
53.0433 	EXP 	text: text = 'Title'
53.3943 	DATA 	Keypress: c
53.4093 	EXP 	text: text = 'Titlec'
53.5779 	DATA 	Keypress: a
53.5924 	EXP 	text: text = 'Titleca'
53.8439 	DATA 	Keypress: s
53.8593 	EXP 	text: text = 'Titlecas'
53.9608 	DATA 	Keypress: e
53.9758 	EXP 	text: text = 'Titlecase'
54.4959 	DATA 	Keypress: return
54.5105 	EXP 	New trial (rep=0, index=8): {'prompt': None}
54.5261 	EXP 	instr: autoDraw = False
54.5261 	EXP 	text: autoDraw = False
54.5261 	EXP 	targetText: text = 'Titlecase'
54.5261 	EXP 	targetInstr: autoDraw = True
54.5261 	EXP 	targetText: autoDraw = True
56.5260 	EXP 	targetInstr: autoDraw = False
56.5260 	EXP 	targetText: autoDraw = False
56.5260 	EXP 	targetInstr: autoDraw = False
56.5260 	EXP 	targetText: autoDraw = False
56.5260 	EXP 	text: text = ''
56.5260 	EXP 	instr: autoDraw = True
56.5260 	EXP 	text: autoDraw = True
58.5270 	DATA 	Keypress: lshift
58.6951 	DATA 	Keypress: t
58.7101 	EXP 	text: text = 'T'
59.1465 	DATA 	Keypress: i
59.1772 	EXP 	text: text = 'Ti'
59.3778 	DATA 	Keypress: t
59.3926 	EXP 	text: text = 'Tit'
60.0108 	DATA 	Keypress: l
60.0262 	EXP 	text: text = 'Titl'
60.1110 	DATA 	Keypress: e
60.1260 	EXP 	text: text = 'Title'
60.3943 	DATA 	Keypress: c
60.4091 	EXP 	text: text = 'Titlec'
60.5291 	DATA 	Keypress: a
60.5592 	EXP 	text: text = 'Titleca'
60.8278 	DATA 	Keypress: s
60.8425 	EXP 	text: text = 'Titlecas'
60.9609 	DATA 	Keypress: e
60.9760 	EXP 	text: text = 'Titlecase'
61.2609 	DATA 	Keypress: return
61.2765 	EXP 	instr: autoDraw = False
61.2765 	EXP 	text: autoDraw = False
61.2964 	EXP 	window1: mouseVisible = True
