key_resp.keys,key_resp.rt,typedWord,participant,session,date,expName,psychopyVersion,frameRate
space,9.078999996,ypee,1,001,2019-09-21_15h28.25.499,inputText,3.1.3,60
,,,1,001,2019-09-21_15h28.25.499,inputText,3.1.3,60
,,ord,1,001,2019-09-21_15h28.25.499,inputText,3.1.3,60
,,apostrophea,1,001,2019-09-21_15h28.25.499,inputText,3.1.3,60
,,tapostrophetlecase,1,001,2019-09-21_15h28.25.499,inputText,3.1.3,60
