key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
space,3.068000078,   cc,1,0,5,0,1,4,type,g,001,2020-07-21_12h55.24.621,inputText,3.1.3,60
,,this,1,0,5,1,1,4,this,g,001,2020-07-21_12h55.24.621,inputText,3.1.3,60
