key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
space,110.635,type,1,0,5,0,1,4,type,Arianna,001,2020-08-06_20h59.52.146,inputText,3.1.3,60
,,this,1,0,5,1,1,4,this,Arianna,001,2020-08-06_20h59.52.146,inputText,3.1.3,60
,,word,1,0,5,2,1,4,word,Arianna,001,2020-08-06_20h59.52.146,inputText,3.1.3,60
,,in,1,0,5,3,1,4,in,Arianna,001,2020-08-06_20h59.52.146,inputText,3.1.3,60
,,titlecase,1,0,5,4,1,4,Titlecase,Arianna,001,2020-08-06_20h59.52.146,inputText,3.1.3,60
