key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
return,6.273999929,type,1,0,5,0,1,4,type,Sofia,001,2020-11-21_14h01.53.168,inputText,3.1.3,60
,,this,1,0,5,1,1,4,this,Sofia,001,2020-11-21_14h01.53.168,inputText,3.1.3,60
,,,1,0,5,2,1,4,word,Sofia,001,2020-11-21_14h01.53.168,inputText,3.1.3,60
,,in,1,0,5,3,1,4,in,Sofia,001,2020-11-21_14h01.53.168,inputText,3.1.3,60
,,titlecqse,1,0,5,4,1,4,Titlecase,Sofia,001,2020-11-21_14h01.53.168,inputText,3.1.3,60
