key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
return,13.77900004,type,1,0,5,0,1,4,type,Barry,001,2020-08-04_11h19.33.087,inputText,3.1.3,60
,,this,1,0,5,1,1,4,this,Barry,001,2020-08-04_11h19.33.087,inputText,3.1.3,60
,,word,1,0,5,2,1,4,word,Barry,001,2020-08-04_11h19.33.087,inputText,3.1.3,60
,,in,1,0,5,3,1,4,in,Barry,001,2020-08-04_11h19.33.087,inputText,3.1.3,60
,,titlecase,1,0,5,4,1,4,Titlecase,Barry,001,2020-08-04_11h19.33.087,inputText,3.1.3,60
