key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
return,1.40899992,type,1,0,5,0,1,4,type,okey,001,2020-06-01_12h39.33.987,inputText,3.1.3,60
,,this,1,0,5,1,1,4,this,okey,001,2020-06-01_12h39.33.987,inputText,3.1.3,60
,,word,1,0,5,2,1,4,word,okey,001,2020-06-01_12h39.33.987,inputText,3.1.3,60
,,in,1,0,5,3,1,4,in,okey,001,2020-06-01_12h39.33.987,inputText,3.1.3,60
,,titlecase,1,0,5,4,1,4,Titlecase,okey,001,2020-06-01_12h39.33.987,inputText,3.1.3,60
