key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
space,10.27399993,Helo,1,0,5,0,1,4,type,y,001,2020-09-03_18h23.47.875,inputText,3.1.3,60
,,test,1,0,5,1,1,4,this,y,001,2020-09-03_18h23.47.875,inputText,3.1.3,60
