0.2439 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
37.0711 	EXP 	targetText: autoDraw = False
37.0711 	EXP 	targetInstr: autoDraw = False
37.0711 	EXP 	targetText: autoDraw = False
37.0711 	EXP 	text: text = ''
37.0711 	EXP 	instr: autoDraw = True
37.0711 	EXP 	text: autoDraw = True
46.9058 	DATA 	Keypress: d
46.9210 	EXP 	text: text = 'd'
52.1560 	DATA 	Keypress: o
52.1708 	EXP 	text: text = 'do'
52.8055 	DATA 	Keypress: g
52.8206 	EXP 	text: text = 'dog'
53.5054 	DATA 	Keypress: return
53.5064 	EXP 	New trial (rep=0, index=3): {'prompt': 'in'}
53.5210 	EXP 	instr: autoDraw = False
53.5210 	EXP 	text: autoDraw = False
53.5210 	EXP 	targetText: text = 'xin'
53.5210 	EXP 	targetInstr: autoDraw = True
53.5210 	EXP 	targetText: autoDraw = True
55.5209 	EXP 	targetInstr: autoDraw = False
55.5209 	EXP 	targetText: autoDraw = False
55.5209 	EXP 	targetInstr: autoDraw = False
55.5209 	EXP 	targetText: autoDraw = False
55.5209 	EXP 	text: text = ''
55.5209 	EXP 	instr: autoDraw = True
55.5209 	EXP 	text: autoDraw = True
91.1880 	DATA 	Mouse: Left button down, pos=(455,513)
91.3042 	DATA 	Mouse:  Left button up, pos=(455,513)
91.6052 	DATA 	Keypress: f
91.6201 	EXP 	text: text = 'f'
92.0723 	DATA 	Keypress: f
92.0880 	EXP 	text: text = 'ff'
92.2554 	DATA 	Keypress: f
92.2713 	EXP 	text: text = 'fff'
92.4388 	DATA 	Keypress: f
92.4538 	EXP 	text: text = 'ffff'
92.7064 	DATA 	Keypress: f
92.7206 	EXP 	text: text = 'fffff'
93.2208 	DATA 	Keypress: return
93.2216 	EXP 	New trial (rep=0, index=4): {'prompt': 'Titlecase'}
93.2374 	EXP 	instr: autoDraw = False
93.2374 	EXP 	text: autoDraw = False
93.2374 	EXP 	targetText: text = 'xTitlecase'
93.2374 	EXP 	targetInstr: autoDraw = True
93.2374 	EXP 	targetText: autoDraw = True
93.9395 	DATA 	Keypress: f
94.1065 	DATA 	Keypress: f
94.2571 	DATA 	Keypress: f
94.4726 	DATA 	Keypress: return
95.2375 	EXP 	targetInstr: autoDraw = False
95.2375 	EXP 	targetText: autoDraw = False
95.2375 	EXP 	targetInstr: autoDraw = False
95.2375 	EXP 	targetText: autoDraw = False
95.2375 	EXP 	text: text = ''
95.2375 	EXP 	instr: autoDraw = True
95.2375 	EXP 	text: autoDraw = True
96.1595 	DATA 	Keypress: f
96.1704 	EXP 	text: text = 'f'
96.3890 	DATA 	Keypress: f
96.4042 	EXP 	text: text = 'ff'
96.5406 	DATA 	Keypress: f
96.5714 	EXP 	text: text = 'fff'
96.7384 	DATA 	Keypress: return
96.7392 	EXP 	New trial (rep=0, index=5): {'prompt': None}
96.7492 	EXP 	window1: mouseVisible = True
