key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
right,6.563999891,type,1,0,5,0,1,4,type,jose,001,2020-03-17_19h30.26.899,inputText,3.1.3,60
,,this,1,0,5,1,1,4,this,jose,001,2020-03-17_19h30.26.899,inputText,3.1.3,60
,,word,1,0,5,2,1,4,word,jose,001,2020-03-17_19h30.26.899,inputText,3.1.3,60
,,in,1,0,5,3,1,4,in,jose,001,2020-03-17_19h30.26.899,inputText,3.1.3,60
