key_resp.keys,key_resp.rt,typedWord,participant,session,date,expName,psychopyVersion,frameRate
space,6.59800005,  ,,001,2019-09-06_09h21.17.515,inputText,3.1.3,60
,,,,001,2019-09-06_09h21.17.515,inputText,3.1.3,60
,,,,001,2019-09-06_09h21.17.515,inputText,3.1.3,60
,,,,001,2019-09-06_09h21.17.515,inputText,3.1.3,60
,,,,001,2019-09-06_09h21.17.515,inputText,3.1.3,60
