key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
space,13.3599999,word,1,0,5,0,1,4,type,Dardo,001,2020-08-09_19h24.25.891,inputText,3.1.3,60
,,this,1,0,5,1,1,4,this,Dardo,001,2020-08-09_19h24.25.891,inputText,3.1.3,60
,,word,1,0,5,2,1,4,word,Dardo,001,2020-08-09_19h24.25.891,inputText,3.1.3,60
,,in,1,0,5,3,1,4,in,Dardo,001,2020-08-09_19h24.25.891,inputText,3.1.3,60
,,Titlecase,1,0,5,4,1,4,Titlecase,Dardo,001,2020-08-09_19h24.25.891,inputText,3.1.3,60
