key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
space,8.198999882, type,1,0,5,0,1,4,type,yanna,001,2020-09-29_11h30.40.404,inputText,3.1.3,60
,, this,1,0,5,1,1,4,this,yanna,001,2020-09-29_11h30.40.404,inputText,3.1.3,60
,,,1,0,5,2,1,4,word,yanna,001,2020-09-29_11h30.40.404,inputText,3.1.3,60
,,in,1,0,5,3,1,4,in,yanna,001,2020-09-29_11h30.40.404,inputText,3.1.3,60
,,titlecase,1,0,5,4,1,4,Titlecase,yanna,001,2020-09-29_11h30.40.404,inputText,3.1.3,60
