key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
space,2.90199995,Tbracketleftapostrophesemicolonhd,1,0,5,0,1,4,type,ss,001,2020-09-04_12h13.53.088,inputText,3.1.3,60
,,this,1,0,5,1,1,4,this,ss,001,2020-09-04_12h13.53.088,inputText,3.1.3,60
,,do,1,0,5,2,1,4,word,ss,001,2020-09-04_12h13.53.088,inputText,3.1.3,60
