key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
space,1.049999952, ,1,0,5,0,1,4,type,j,001,2020-09-13_17h04.05.391,inputText,3.1.3,60
,,,1,0,5,1,1,4,this,j,001,2020-09-13_17h04.05.391,inputText,3.1.3,60
,,,1,0,5,2,1,4,word,j,001,2020-09-13_17h04.05.391,inputText,3.1.3,60
