key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
space,7.660000086, type,1,0,5,0,1,4,type,111,001,2020-06-14_16h27.55.173,inputText,3.1.3,60
,,this,1,0,5,1,1,4,this,111,001,2020-06-14_16h27.55.173,inputText,3.1.3,60
,,word,1,0,5,2,1,4,word,111,001,2020-06-14_16h27.55.173,inputText,3.1.3,60
,,in,1,0,5,3,1,4,in,111,001,2020-06-14_16h27.55.173,inputText,3.1.3,60
,,Titlecase,1,0,5,4,1,4,Titlecase,111,001,2020-06-14_16h27.55.173,inputText,3.1.3,60
