key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
space,9.437999964,,1,0,5,0,1,4,type,Ajojijo,001,2020-11-14_20h47.02.798,inputText,3.1.3,60
,,this,1,0,5,1,1,4,this,Ajojijo,001,2020-11-14_20h47.02.798,inputText,3.1.3,60
,,,1,0,5,2,1,4,word,Ajojijo,001,2020-11-14_20h47.02.798,inputText,3.1.3,60
,,,1,0,5,3,1,4,in,Ajojijo,001,2020-11-14_20h47.02.798,inputText,3.1.3,60
,,Titlecase,1,0,5,4,1,4,Titlecase,Ajojijo,001,2020-11-14_20h47.02.798,inputText,3.1.3,60
