key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
space,14.64299989, type,1,0,5,0,1,4,type,y,001,2020-09-12_22h26.18.347,inputText,3.1.3,60
,, this ,1,0,5,1,1,4,this,y,001,2020-09-12_22h26.18.347,inputText,3.1.3,60
,,word,1,0,5,2,1,4,word,y,001,2020-09-12_22h26.18.347,inputText,3.1.3,60
,,in,1,0,5,3,1,4,in,y,001,2020-09-12_22h26.18.347,inputText,3.1.3,60
,,titlecase,1,0,5,4,1,4,Titlecase,y,001,2020-09-12_22h26.18.347,inputText,3.1.3,60
