key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
space,21.33400011,type,1,0,5,0,1,4,type,oo,001,2020-11-03_22h48.27.293,inputText,3.1.3,60
,,this,1,0,5,1,1,4,this,oo,001,2020-11-03_22h48.27.293,inputText,3.1.3,60
