key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
space,8.5, type,1,0,5,0,1,4,type,t,001,2020-10-18_13h05.41.494,inputText,3.1.3,60
,,this,1,0,5,1,1,4,this,t,001,2020-10-18_13h05.41.494,inputText,3.1.3,60
