key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
space,7.961999893,type,1,0,5,0,1,4,type,John Doe,001,2020-09-30_13h46.54.997,inputText,3.1.3,60
,,this,1,0,5,1,1,4,this,John Doe,001,2020-09-30_13h46.54.997,inputText,3.1.3,60
,,word,1,0,5,2,1,4,word,John Doe,001,2020-09-30_13h46.54.997,inputText,3.1.3,60
,,in,1,0,5,3,1,4,in,John Doe,001,2020-09-30_13h46.54.997,inputText,3.1.3,60
,,Titlecase,1,0,5,4,1,4,Titlecase,John Doe,001,2020-09-30_13h46.54.997,inputText,3.1.3,60
