key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
space,2.506999969,type,1,0,5,0,1,4,type,lll,001,2020-08-21_10h07.36.952,inputText,3.1.3,60
,,this,1,0,5,1,1,4,this,lll,001,2020-08-21_10h07.36.952,inputText,3.1.3,60
,,word,1,0,5,2,1,4,word,lll,001,2020-08-21_10h07.36.952,inputText,3.1.3,60
