key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
return,23.02399993,type,1,0,5,0,1,4,type,js,001,2020-10-06_15h31.50.534,inputText,3.1.3,60
,,this,1,0,5,1,1,4,this,js,001,2020-10-06_15h31.50.534,inputText,3.1.3,60
,,word,1,0,5,2,1,4,word,js,001,2020-10-06_15h31.50.534,inputText,3.1.3,60
,,in,1,0,5,3,1,4,in,js,001,2020-10-06_15h31.50.534,inputText,3.1.3,60
,,titlecase,1,0,5,4,1,4,Titlecase,js,001,2020-10-06_15h31.50.534,inputText,3.1.3,60
