key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
space,56.16700006,type,1,0,5,0,1,4,type,m,001,2020-09-08_12h05.39.378,inputText,3.1.3,60
,,,1,0,5,1,1,4,this,m,001,2020-09-08_12h05.39.378,inputText,3.1.3,60
,,,1,0,5,2,1,4,word,m,001,2020-09-08_12h05.39.378,inputText,3.1.3,60
,,,1,0,5,3,1,4,in,m,001,2020-09-08_12h05.39.378,inputText,3.1.3,60
