key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
space,1.274999857,type,1,0,5,0,1,4,type,cmfo,001,2020-03-28_00h14.18.083,inputText,3.1.3,60
,,type,1,0,5,1,1,4,this,cmfo,001,2020-03-28_00h14.18.083,inputText,3.1.3,60
,,word,1,0,5,2,1,4,word,cmfo,001,2020-03-28_00h14.18.083,inputText,3.1.3,60
,,in,1,0,5,3,1,4,in,cmfo,001,2020-03-28_00h14.18.083,inputText,3.1.3,60
,,Titlecase,1,0,5,4,1,4,Titlecase,cmfo,001,2020-03-28_00h14.18.083,inputText,3.1.3,60
