key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
space,10.70099998,type,1,0,5,0,1,4,type,Tamara,001,2020-12-03_19h03.56.793,inputText,3.1.3,60
,,this,1,0,5,1,1,4,this,Tamara,001,2020-12-03_19h03.56.793,inputText,3.1.3,60
,,,1,0,5,2,1,4,word,Tamara,001,2020-12-03_19h03.56.793,inputText,3.1.3,60
,,,1,0,5,3,1,4,in,Tamara,001,2020-12-03_19h03.56.793,inputText,3.1.3,60
,,Titlecase,1,0,5,4,1,4,Titlecase,Tamara,001,2020-12-03_19h03.56.793,inputText,3.1.3,60
