key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
space,2.01699996,type ggggg,1,0,5,0,1,4,type,dfbfsdgh,001,2020-10-26_09h41.57.157,inputText,3.1.3,60
,,dfgdfgsfg,1,0,5,1,1,4,this,dfbfsdgh,001,2020-10-26_09h41.57.157,inputText,3.1.3,60
