key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
space,11.89999986,type,1,0,5,0,1,4,type,hello world,001,2020-06-21_00h12.48.780,inputText,3.1.3,60
,,this,1,0,5,1,1,4,this,hello world,001,2020-06-21_00h12.48.780,inputText,3.1.3,60
,,word,1,0,5,2,1,4,word,hello world,001,2020-06-21_00h12.48.780,inputText,3.1.3,60
,,,1,0,5,3,1,4,in,hello world,001,2020-06-21_00h12.48.780,inputText,3.1.3,60
,,in,1,0,5,4,1,4,Titlecase,hello world,001,2020-06-21_00h12.48.780,inputText,3.1.3,60
