key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
space,12.53699994,type,1,0,5,0,1,4,type,pp,001,2020-12-07_08h42.20.951,inputText,3.1.3,60
,,this,1,0,5,1,1,4,this,pp,001,2020-12-07_08h42.20.951,inputText,3.1.3,60
,,word,1,0,5,2,1,4,word,pp,001,2020-12-07_08h42.20.951,inputText,3.1.3,60
,,in,1,0,5,3,1,4,in,pp,001,2020-12-07_08h42.20.951,inputText,3.1.3,60
