key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
space,6.628999949,e,1,0,5,0,1,4,type,a,001,2020-05-21_13h56.36.567,inputText,3.1.3,60
,,this,1,0,5,1,1,4,this,a,001,2020-05-21_13h56.36.567,inputText,3.1.3,60
,,d,1,0,5,2,1,4,word,a,001,2020-05-21_13h56.36.567,inputText,3.1.3,60
,,in,1,0,5,3,1,4,in,a,001,2020-05-21_13h56.36.567,inputText,3.1.3,60
,,titlecase,1,0,5,4,1,4,Titlecase,a,001,2020-05-21_13h56.36.567,inputText,3.1.3,60
