key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
space,4.496000051, type ,1,0,5,0,1,4,type,Arrate,001,2020-04-10_17h45.30.642,inputText,3.1.3,60
,,,1,0,5,1,1,4,this,Arrate,001,2020-04-10_17h45.30.642,inputText,3.1.3,60
,,,1,0,5,2,1,4,word,Arrate,001,2020-04-10_17h45.30.642,inputText,3.1.3,60
,,klk ,1,0,5,3,1,4,in,Arrate,001,2020-04-10_17h45.30.642,inputText,3.1.3,60
,,titlecase,1,0,5,4,1,4,Titlecase,Arrate,001,2020-04-10_17h45.30.642,inputText,3.1.3,60
