key_resp.keys,key_resp.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,prompt,participant,session,date,expName,psychopyVersion,frameRate
right,3.205000162,type,1,0,5,0,1,4,type,Jondo,001,2020-05-20_11h56.21.023,inputText,3.1.3,60
,,,1,0,5,1,1,4,this,Jondo,001,2020-05-20_11h56.21.023,inputText,3.1.3,60
,,,1,0,5,2,1,4,word,Jondo,001,2020-05-20_11h56.21.023,inputText,3.1.3,60
,,,1,0,5,3,1,4,in,Jondo,001,2020-05-20_11h56.21.023,inputText,3.1.3,60
,,This word in Titlecase,1,0,5,4,1,4,Titlecase,Jondo,001,2020-05-20_11h56.21.023,inputText,3.1.3,60
