0.2313 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
24.8635 	EXP 	New trial (rep=0, index=2): {'prompt': 'Poodle'}
24.8779 	EXP 	instr: autoDraw = False
24.8779 	EXP 	text: autoDraw = False
24.8779 	EXP 	targetText: text = 'Poodle'
24.8779 	EXP 	targetInstr: autoDraw = True
24.8779 	EXP 	targetText: autoDraw = True
26.8779 	EXP 	targetInstr: autoDraw = False
26.8779 	EXP 	targetText: autoDraw = False
26.8779 	EXP 	targetInstr: autoDraw = False
26.8779 	EXP 	targetText: autoDraw = False
26.8779 	EXP 	text: text = ''
26.8779 	EXP 	instr: autoDraw = True
26.8779 	EXP 	text: autoDraw = True
27.3625 	DATA 	Keypress: lshift
27.9635 	DATA 	Keypress: p
27.9786 	EXP 	text: text = 'P'
28.3633 	DATA 	Keypress: o
28.3785 	EXP 	text: text = 'Po'
28.7631 	DATA 	Keypress: o
28.7782 	EXP 	text: text = 'Poo'
29.0296 	DATA 	Keypress: d
29.0448 	EXP 	text: text = 'Pood'
29.2631 	DATA 	Keypress: l
29.2775 	EXP 	text: text = 'Poodl'
29.3967 	DATA 	Keypress: e
29.4113 	EXP 	text: text = 'Poodle'
29.6144 	DATA 	Keypress: return
29.6293 	EXP 	New trial (rep=0, index=3): {'prompt': 'in'}
29.6451 	EXP 	instr: autoDraw = False
29.6451 	EXP 	text: autoDraw = False
29.6451 	EXP 	targetText: text = 'in'
29.6451 	EXP 	targetInstr: autoDraw = True
29.6451 	EXP 	targetText: autoDraw = True
31.6450 	EXP 	targetInstr: autoDraw = False
31.6450 	EXP 	targetText: autoDraw = False
31.6450 	EXP 	targetInstr: autoDraw = False
31.6450 	EXP 	targetText: autoDraw = False
31.6450 	EXP 	text: text = ''
31.6450 	EXP 	instr: autoDraw = True
31.6450 	EXP 	text: autoDraw = True
32.6467 	DATA 	Keypress: i
32.6618 	EXP 	text: text = 'i'
33.0464 	DATA 	Keypress: n
33.0620 	EXP 	text: text = 'in'
33.5141 	DATA 	Keypress: return
33.5294 	EXP 	New trial (rep=0, index=4): {'prompt': 'Titlecase'}
33.5446 	EXP 	instr: autoDraw = False
33.5446 	EXP 	text: autoDraw = False
33.5446 	EXP 	targetText: text = 'Titlecase'
33.5446 	EXP 	targetInstr: autoDraw = True
33.5446 	EXP 	targetText: autoDraw = True
35.5445 	EXP 	targetInstr: autoDraw = False
35.5445 	EXP 	targetText: autoDraw = False
35.5445 	EXP 	targetInstr: autoDraw = False
35.5445 	EXP 	targetText: autoDraw = False
35.5445 	EXP 	text: text = ''
35.5445 	EXP 	instr: autoDraw = True
35.5445 	EXP 	text: autoDraw = True
37.1455 	DATA 	Keypress: lshift
38.4966 	DATA 	Keypress: t
38.5119 	EXP 	text: text = 'T'
39.0633 	DATA 	Keypress: i
39.0784 	EXP 	text: text = 'Ti'
39.3127 	DATA 	Keypress: t
39.3285 	EXP 	text: text = 'Tit'
39.5466 	DATA 	Keypress: l
39.5612 	EXP 	text: text = 'Titl'
39.7467 	DATA 	Keypress: e
39.7610 	EXP 	text: text = 'Title'
40.1136 	DATA 	Keypress: c
40.1278 	EXP 	text: text = 'Titlec'
40.2966 	DATA 	Keypress: a
40.3114 	EXP 	text: text = 'Titleca'
40.5797 	DATA 	Keypress: s
40.5942 	EXP 	text: text = 'Titlecas'
40.6793 	DATA 	Keypress: e
40.6947 	EXP 	text: text = 'Titlecase'
41.4953 	DATA 	Keypress: return
41.4963 	EXP 	New trial (rep=0, index=5): {'prompt': None}
41.5114 	EXP 	instr: autoDraw = False
41.5114 	EXP 	text: autoDraw = False
41.5114 	EXP 	targetText: text = 'Titlecase'
41.5114 	EXP 	targetInstr: autoDraw = True
41.5114 	EXP 	targetText: autoDraw = True
43.5112 	EXP 	targetInstr: autoDraw = False
43.5112 	EXP 	targetText: autoDraw = False
43.5112 	EXP 	targetInstr: autoDraw = False
43.5112 	EXP 	targetText: autoDraw = False
43.5112 	EXP 	text: text = ''
43.5112 	EXP 	instr: autoDraw = True
43.5112 	EXP 	text: autoDraw = True
44.2788 	DATA 	Keypress: lshift
44.4468 	DATA 	Keypress: t
44.4617 	EXP 	text: text = 'T'
44.7795 	DATA 	Keypress: i
44.7946 	EXP 	text: text = 'Ti'
44.9298 	DATA 	Keypress: t
44.9448 	EXP 	text: text = 'Tit'
45.1807 	DATA 	Keypress: l
45.1947 	EXP 	text: text = 'Titl'
45.3314 	DATA 	Keypress: e
45.3609 	EXP 	text: text = 'Title'
45.7469 	DATA 	Keypress: c
45.7618 	EXP 	text: text = 'Titlec'
45.8996 	DATA 	Keypress: a
45.9281 	EXP 	text: text = 'Titleca'
46.1296 	DATA 	Keypress: s
46.1445 	EXP 	text: text = 'Titlecas'
46.2464 	DATA 	Keypress: e
46.2613 	EXP 	text: text = 'Titlecase'
46.6796 	DATA 	Keypress: return
46.6804 	EXP 	New trial (rep=0, index=6): {'prompt': None}
46.6950 	EXP 	instr: autoDraw = False
46.6950 	EXP 	text: autoDraw = False
46.6950 	EXP 	targetText: text = 'Titlecase'
46.6950 	EXP 	targetInstr: autoDraw = True
46.6950 	EXP 	targetText: autoDraw = True
48.6947 	EXP 	targetInstr: autoDraw = False
48.6947 	EXP 	targetText: autoDraw = False
48.6947 	EXP 	targetInstr: autoDraw = False
48.6947 	EXP 	targetText: autoDraw = False
48.6947 	EXP 	text: text = ''
48.6947 	EXP 	instr: autoDraw = True
48.6947 	EXP 	text: autoDraw = True
50.1620 	DATA 	Keypress: lshift
50.3636 	DATA 	Keypress: t
50.3784 	EXP 	text: text = 'T'
50.7633 	DATA 	Keypress: i
50.7782 	EXP 	text: text = 'Ti'
51.1633 	DATA 	Keypress: t
51.1784 	EXP 	text: text = 'Tit'
51.4966 	DATA 	Keypress: l
51.5115 	EXP 	text: text = 'Titl'
51.6128 	DATA 	Keypress: e
51.6277 	EXP 	text: text = 'Title'
51.9650 	DATA 	Keypress: c
51.9950 	EXP 	text: text = 'Titlec'
52.1127 	DATA 	Keypress: a
52.1284 	EXP 	text: text = 'Titleca'
52.3627 	DATA 	Keypress: s
52.3779 	EXP 	text: text = 'Titlecas'
52.4629 	DATA 	Keypress: e
52.4779 	EXP 	text: text = 'Titlecase'
52.8124 	DATA 	Keypress: return
52.8133 	EXP 	New trial (rep=0, index=7): {'prompt': None}
52.8282 	EXP 	instr: autoDraw = False
52.8282 	EXP 	text: autoDraw = False
52.8282 	EXP 	targetText: text = 'Titlecase'
52.8282 	EXP 	targetInstr: autoDraw = True
52.8282 	EXP 	targetText: autoDraw = True
54.8280 	EXP 	targetInstr: autoDraw = False
54.8280 	EXP 	targetText: autoDraw = False
54.8280 	EXP 	targetInstr: autoDraw = False
54.8280 	EXP 	targetText: autoDraw = False
54.8280 	EXP 	text: text = ''
54.8280 	EXP 	instr: autoDraw = True
54.8280 	EXP 	text: autoDraw = True
55.9803 	DATA 	Keypress: lshift
56.6466 	DATA 	Keypress: t
56.6618 	EXP 	text: text = 'T'
57.0466 	DATA 	Keypress: i
57.0620 	EXP 	text: text = 'Ti'
57.2300 	DATA 	Keypress: t
57.2450 	EXP 	text: text = 'Tit'
57.4987 	DATA 	Keypress: l
57.5284 	EXP 	text: text = 'Titl'
57.6629 	DATA 	Keypress: e
57.6785 	EXP 	text: text = 'Title'
57.9625 	DATA 	Keypress: c
57.9780 	EXP 	text: text = 'Titlec'
58.1132 	DATA 	Keypress: a
58.1280 	EXP 	text: text = 'Titleca'
58.3624 	DATA 	Keypress: s
58.3781 	EXP 	text: text = 'Titlecas'
58.4626 	DATA 	Keypress: e
58.4780 	EXP 	text: text = 'Titlecase'
58.8126 	DATA 	Keypress: return
58.8135 	EXP 	New trial (rep=0, index=8): {'prompt': None}
58.8284 	EXP 	instr: autoDraw = False
58.8284 	EXP 	text: autoDraw = False
58.8284 	EXP 	targetText: text = 'Titlecase'
58.8284 	EXP 	targetInstr: autoDraw = True
58.8284 	EXP 	targetText: autoDraw = True
60.8284 	EXP 	targetInstr: autoDraw = False
60.8284 	EXP 	targetText: autoDraw = False
60.8284 	EXP 	targetInstr: autoDraw = False
60.8284 	EXP 	targetText: autoDraw = False
60.8284 	EXP 	text: text = ''
60.8284 	EXP 	instr: autoDraw = True
60.8284 	EXP 	text: autoDraw = True
61.8625 	DATA 	Keypress: lshift
62.0461 	DATA 	Keypress: t
62.0620 	EXP 	text: text = 'T'
62.3633 	DATA 	Keypress: i
62.3787 	EXP 	text: text = 'Ti'
62.5318 	DATA 	Keypress: t
62.5611 	EXP 	text: text = 'Tit'
62.8131 	DATA 	Keypress: l
62.8279 	EXP 	text: text = 'Titl'
62.9623 	DATA 	Keypress: e
62.9785 	EXP 	text: text = 'Title'
63.2461 	DATA 	Keypress: c
63.2617 	EXP 	text: text = 'Titlec'
63.3649 	DATA 	Keypress: a
63.3945 	EXP 	text: text = 'Titleca'
63.6129 	DATA 	Keypress: s
63.6280 	EXP 	text: text = 'Titlecas'
63.6795 	DATA 	Keypress: e
63.6947 	EXP 	text: text = 'Titlecase'
63.9797 	DATA 	Keypress: return
63.9946 	EXP 	instr: autoDraw = False
63.9946 	EXP 	text: autoDraw = False
64.0136 	EXP 	window1: mouseVisible = True
